기준년도,기준월,행정동_코드,행정동_코드_명,소득_총금액,소득_구간_코드,지출_총금액,식료품_지출_총금액,의류_신발_지출_총금액,생활용품_지출_총금액,의료비_지출_총금액,교통_지출_총금액,교육_지출_총금액,유흥_지출_총금액,여가_문화_지출_총금액,기타_지출_총금액,음식_지출_총금액
2018,10,11500591,화곡6동,3196882,7,2230573000,356960333,21264333,9604000,443358000,200196000,19599667,378984667,122590333,61483333,616532333
2018,10,11500535,등촌3동,3564991,7,2492030333,424995000,9800667,15392667,676559000,47893000,175158667,73406667,147508000,186779333,734537333
2018,10,11470650,신정4동,2756624,6,2692504667,436015667,151453333,81135333,521997000,91073667,163243000,154448000,194426000,167203000,731509667
2018,10,11470580,신월3동,2235895,5,419183333,130306667,6274333,3032667,37722333,92727333,24208333,11223333,15841667,8193000,89653667
2018,10,11470570,신월2동,2867556,6,633064667,324676667,11515333,14116000,77406667,15226333,31763000,9735667,14955000,7703333,125966667
2018,10,11470550,목5동,6319612,9,3034047000,474069667,17408000,6667000,954251000,4115667,1056539333,11532667,95993333,46325333,367145000
2018,10,11440660,서교동,3423924,7,17136644333,1477218000,1862080667,358564667,1582702333,27371667,562020333,1720263667,1931586333,1056448333,6558388333
2018,10,11440610,염리동,3609895,7,4729661667,66958667,11339000,81226333,13235333,37734333,74936333,14621333,4138926333,12705333,277978667
2018,10,11440590,용강동,4879879,8,1861216333,389928333,18300333,5771000,177667667,186090667,138570333,91724667,125511667,61470667,666181000
2018,10,11440565,공덕동,4171837,8,2758439000,369029333,20098000,112341000,199053333,56897000,117285667,48281667,1218058000,89032000,528363000
2018,10,11380625,역촌동,2627823,6,1835686333,613142000,27191333,28690000,296395333,39057333,121342667,74024333,96008000,95625667,444209667
2018,10,11710710,잠실6동,5446053,9,5708578333,957685000,49912333,45300667,1163913667,87483333,43775000,27453667,2415334000,165822667,751898000
2018,10,11710632,가락2동,4128118,8,1693083667,445629333,14751333,113052667,228700333,95427667,128385333,52111667,80705000,100748667,433571667
2018,10,11710510,풍납1동,3068409,7,404620667,135175000,6861333,3984000,121634667,2928333,11949000,13177667,15699333,13034000,80177333
2018,10,11290575,동선동,3020976,7,3251033333,338229333,230189000,22393333,562862667,5440000,145857667,183118667,317497667,198634333,1246810667
2018,10,11260690,신내2동,3261738,7,1230329000,554158333,21001667,4952000,91541667,6932667,129660667,15127667,144207000,58971333,203776000
2018,10,11260655,망우본동,2540543,6,2146034333,339417333,67604333,137550000,593015000,63353333,250469333,109549667,107551667,92158000,385365667
2018,10,11260630,묵2동,2620140,6,888078000,172208667,26982333,61212000,120482667,104988333,19235333,84364333,61600667,26688667,210315000
2018,10,11260570,면목7동,2743036,6,967819667,330596667,21110000,9903000,178540667,3497000,50132667,40843333,63613333,63473333,206109667
2018,10,11230720,휘경1동,2879465,6,1033882667,300683333,5916333,69471667,96603667,18327667,25752667,22523000,66139000,98476667,329988667
2018,10,11230710,회기동,3380282,7,2918529333,203151667,16666000,3586333,1861860667,0,17815667,82608000,122336333,44028333,566476333
2018,10,11230610,답십리2동,3066983,7,1384924333,371202667,14827000,15156333,298472667,277173333,53274333,57221000,54649000,22422000,220526000
2018,10,11230600,답십리1동,3533215,7,976960333,363160333,20621667,43910000,82318000,8634667,64958333,33047667,67065667,51482667,241761333
2018,10,11215780,능동,3000847,7,1307552333,193131333,5298333,86527000,198027000,335742667,19406667,57779000,65707667,7330667,338602000
2018,10,11290725,월곡2동,3285107,7,1421836000,389921333,34000333,33491333,193127667,56310333,31326333,52695333,146350667,72887000,411725667
2018,10,11215730,군자동,2745005,6,1268440333,342885333,11773000,74692667,65687667,57823000,28181000,62201333,53626000,79515333,492055000
2018,10,11170530,남영동,3309515,7,15709273667,192046667,49729000,759438667,214748000,13244000,22313667,102932667,7451130333,6170998333,732692333
2018,10,11140645,청구동,3678539,7,455016333,135407667,39457000,680000,22055333,96000,49444000,12755333,21036000,31026333,143058667
2018,10,11140590,광희동,3528755,7,4424321333,457324000,1756215667,38182333,173861333,57150000,10819667,79568667,977622667,158683667,714893333
2018,10,11110670,창신1동,2453173,6,600080333,79679000,41603000,736667,118918333,135333,33557333,28483000,102544000,35681667,158742000
2018,10,11740700,둔촌2동,3603496,7,1000931333,232877333,22887333,7195333,119283000,81929667,45470333,23108000,82261667,86358333,299560333
2018,10,11740660,성내3동,3051143,7,1978675667,316745000,50805333,134451000,208614667,146880000,160816333,72914667,134562000,74804333,678082333
2018,10,11740610,천호2동,2813630,6,32501420333,499638333,66663000,115190667,766944000,83641333,75286333,276999333,29553268667,202391333,861397333
2018,10,11740520,상일동,3589920,7,631180333,298911333,2171333,5493000,28502333,43203667,35318667,22727667,52878000,3225667,138748667
2018,10,11710720,잠실7동,6259581,9,82369000,36092667,446667,7007667,6436667,0,6324333,0,12520667,4132667,9407667
2018,10,11710566,오륜동,6473427,9,748863000,260780667,19307000,274000,43453667,2798000,56554333,5556333,151658000,32960333,175520667
2018,10,11170630,이촌1동,6229219,9,804106000,248310667,15596667,3549000,97918333,6424000,63962000,28023000,52395333,48126000,239801000
2018,10,11305555,송천동,2520574,6,1277278667,326034667,13708000,41405000,205376333,38834667,49020000,37530000,83485333,105193333,376691333
2018,10,11305606,번3동,2678911,6,575924000,294689667,16455667,3139000,10824667,106587667,22467667,8789000,8854000,5164667,98952000
2018,10,11305620,수유2동,2690335,6,463736667,120267333,10179000,9689000,48646333,20403667,21147667,30560667,34458667,16990667,151393667
2018,10,11620585,낙성대동,3281434,7,2260325000,279182667,7250667,18767333,231052333,27138667,32597667,180639667,91266333,121966667,1270463000
2018,10,11620525,보라매동,2644320,6,4501243667,268111667,13432333,14020333,90427000,129467000,3521111000,38659667,139666333,33906000,252442333
2018,10,11590680,신대방2동,3589636,7,25751149000,435529667,5257667,92480333,1115407000,23234638667,69942333,28686333,135208333,119062000,514936667
2018,10,11590630,사당2동,4182856,8,2244367000,587235667,34918000,5046667,320248667,62679667,38451333,181149000,140811667,77891000,795935333
2018,10,11560700,대림1동,2627876,6,819951333,156558000,14620667,25069000,345791333,4400000,21057333,16053000,47371667,15052667,173977667
2018,10,11530770,오류1동,2741835,6,835646333,229868000,13122667,2554000,134037333,36860333,23087000,63760667,84022667,59711667,188622000
2018,10,11530740,개봉1동,2913076,6,1052881333,350077000,25122333,30204000,156370333,66474667,37222000,29862000,41167333,44178667,272203000
2018,10,11500630,방화1동,3142710,7,1881327000,452184333,32925000,24245667,253854667,56883000,213380667,65305000,160117000,99221000,523210667
2018,10,11500604,가양2동,3220918,7,919396000,549306333,6795000,764000,127528333,41974000,10454667,5565333,46959000,42204333,87845000
2018,10,11500603,가양1동,3896460,8,14058085667,752244667,39552000,114018000,920355333,3616982000,124446000,263647333,974107000,5126673000,2126060333
2018,10,11440585,도화동,4297090,8,1902943333,152783333,11280000,47400667,382906000,1356333,36701333,129916667,238540667,163420000,738638333
2018,10,11410685,홍은2동,2982956,6,864418000,149634667,11726667,2285000,68372333,104472000,126527333,16927000,140410333,10172667,233890000
2018,10,11410620,홍제1동,3425863,7,762492667,132100000,16831000,21316000,176568000,61830000,39976667,34693667,33675000,44763667,200738667
2018,10,11380632,신사2동,2753840,6,433286000,166117333,5548333,11310000,27452667,60503000,57798000,10556667,20181667,8737667,65080667
2018,10,11380631,신사1동,2738618,6,1050375333,254543333,35849333,9267667,79360667,185784333,39488333,48951667,79440000,61235333,256454667
2018,10,11380570,대조동,2666442,6,2108254333,394799000,60894667,84639000,474113000,10153000,50820667,92489667,161107333,86890000,692348000
2018,10,11350665,상계3?4동,2708694,6,329200667,122994000,14679000,17910333,16722667,3098667,16849000,25923667,16433000,9456333,85134000
2018,10,11350612,하계2동,3736285,7,164218333,59027000,4136333,2447333,2323000,1430333,34336333,2376667,14603333,5147333,38390667
2018,10,11350611,하계1동,3837330,8,2148271667,1452782333,10465333,1274000,129008000,21488333,96679333,16057667,32112667,63179667,325224333
2018,10,11350600,공릉2동,3520497,7,2065897000,593020333,9513333,4451667,131438000,228631667,100632000,89481667,242899667,102415000,563413667
2018,10,11350595,공릉1동,2878516,6,3020070667,736448000,52336000,47642667,670494333,243589000,87828333,101726667,139739333,86585000,853681333
2018,10,11305645,우이동,2552516,6,705781000,174073667,9124333,679000,17853333,13602333,7740333,31542333,45554000,126019000,279592667
2018,10,11305630,수유3동,2306456,5,3042930667,347642000,110739667,45682333,319143667,217197333,18066333,526944000,225522333,125564000,1106429000
2018,10,11680690,개포4동,3712505,7,935132000,251823333,16975667,78812667,130299667,49038000,51486667,19362667,63581333,54367000,219385000
2018,10,11620715,난향동,3470604,7,216429000,109265333,1980333,75333,12827667,0,21208000,7121667,15982667,6583333,41384667
2018,10,11680630,대치4동,4304601,8,11297989000,547596667,223897667,49260667,670045333,116600333,1672029333,283286000,257437333,5977867333,1499968333
2018,10,11680531,논현2동,4160634,8,7189255333,539520667,429218667,143308333,1895610000,232525667,178111333,563550667,850045667,809234333,1548130000
2018,10,11350621,중계1동,4840224,8,1259712667,167801333,19361667,94120333,73887000,9926000,552697667,5983000,87903667,19774333,228257667
2018,10,11350619,중계본동,4408060,8,1733834333,473262000,38514333,4075667,84057000,111330000,548453333,22506667,137755000,60630000,253250333
2018,10,11320670,쌍문2동,2526418,6,1265321333,240900000,31568000,126811333,101634333,162896667,66182333,45570333,121526000,80765333,287467000
2018,10,11320513,창3동,2339110,5,311610333,72614000,3745333,7895333,37489000,3515667,13503667,22918333,20198333,20527333,109203333
2018,10,11320512,창2동,2667920,6,828305667,234335000,15530667,6663667,214584667,60079000,46223667,33686333,64541000,26307000,126354667
2018,10,11260575,면목3?8동,2436947,5,1029029667,271879667,31702667,8714333,89446667,1480667,24580667,123578000,103270000,47254333,327122667
2018,10,11260540,면목4동,2652945,6,248904000,87713667,9387333,5146333,18435333,1484333,22704667,22829000,7891667,6131000,67180667
2018,10,11230705,청량리동,2910130,6,1076861000,254896667,22781333,23573000,195398000,104068000,19832667,32495333,78502000,40105000,305209000
2018,10,11230660,장안2동,3106817,7,3202366000,612732667,678766667,77157000,381062333,54981333,176472000,165671333,180319667,61937667,813265333
2018,10,11215850,구의1동,2829119,6,1138690667,220215667,50016667,25779333,120093667,21653000,20381667,121726000,51292333,30366333,477166000
2018,10,11380552,갈현2동,2670588,6,1775279667,514116333,106837000,5243333,166966667,17439000,220033667,110303000,94336333,61107333,478897000
2018,10,11200790,용답동,2514752,6,1878613667,243826667,30723667,9974667,440234333,692500333,23216333,63431667,44343000,56233000,274130000
2018,10,11200560,행당1동,3700164,7,2083463667,194386667,59520000,42502000,286101667,22092000,151334667,31787333,297607667,164124000,834007667
2018,10,11170650,이태원1동,3735055,7,3026075333,303475333,126447000,58398000,58352000,4709667,9226333,559054333,188429667,93609333,1624373667
2018,10,11170590,용문동,3668097,7,354890667,136347000,13491667,7693000,23420333,270333,23817000,20740000,16792000,11876667,100442667
2018,10,11140680,중림동,4531982,8,650291000,79238667,6789000,20727333,107182000,1747667,13050667,18477667,52805667,91015000,259257333
2018,10,11140635,약수동,4018057,8,804535000,310715667,22902667,44270000,114033333,2343333,33069000,15739667,73810000,33724000,153927333
2018,10,11140520,소공동,5583264,9,339374120000,7313311333,26447333,132901667,458096000,4556759333,137348000,66987333,321926514333,3869034000,886720667
2018,10,11110680,창신2동,2179485,5,223662333,47731667,7774333,3716333,47584667,315000,0,5803667,10837667,6034667,93864333
2018,10,11110650,혜화동,3472006,7,2608832333,451629000,71888333,25740667,376526667,6715000,65093000,138398667,188641000,120642000,1163558000
2018,10,11110615,종로1?2?3?4가동,3350350,7,25861536667,1206332667,2492688667,287323333,1374417333,1078869667,687548000,799505000,4506917667,7909673667,5518260667
2018,10,11110530,사직동,5208463,9,10629780333,412771333,52991333,20093667,195475667,62819333,56411333,97932333,413930333,7890146000,1427209000
2018,10,11200570,행당2동,4593947,8,465374333,155800333,6236000,494333,58058667,0,86989667,1912333,53828333,19988333,82066333
2018,10,11380600,응암3동,2467614,6,1631338333,534359667,61064000,16223667,186363000,76507333,47885667,154749667,89106000,45059333,420020000
2018,10,11410720,북가좌2동,2727933,6,925561667,278063333,12010333,88768333,95479667,8798000,60174333,34251333,35539000,35532000,276945333
2018,10,11440600,대흥동,3531112,7,1412757667,244206000,15359000,53898000,246719000,2765000,268565333,40626333,114893333,83372667,342353000
2018,10,11650590,방배본동,5193592,9,3594132667,249697000,22737333,76566333,243145000,165138667,98306000,43990333,109163000,2207779333,377609667
2018,10,11650550,반포본동,6069399,9,541435667,112425667,31468333,4005333,28766000,711000,226786333,11140000,27485000,10125333,88522667
2018,10,11650540,잠원동,5668996,9,2355867000,234380333,11243667,28830333,698607667,101447000,169953667,198421000,309699000,95217000,508067333
2018,10,11620735,대학동,2747467,6,2395130000,939652333,7299000,14915000,206251333,2330667,141091333,119164000,148545000,112749333,703132000
2018,10,11620725,조원동,2690159,6,1447158667,254475667,11434333,43767667,157215000,11507667,18829000,154618333,94752667,131472333,569086000
2018,10,11620615,중앙동,2799396,6,1741307000,520508333,17510333,24236000,321406000,18246333,156650333,36635667,124517000,56123667,465473333
2018,10,11620595,청룡동,2968119,6,2431973333,543371333,115917333,93946000,494356000,5011000,131811000,84924333,243784000,174414000,544438333
2018,10,11590550,상도3동,2734347,6,818091000,220943667,15349667,8826000,86834333,52994667,22722333,38901000,64554000,41888667,265076667
2018,10,11560690,신길7동,3777429,8,638170000,240672667,1939000,7293667,50061333,66366667,62748667,20232667,18269667,35740000,134845667
2018,10,11560585,도림동,3221750,7,684422667,279195667,4828667,6137333,35790000,39741000,48020000,21911667,32359333,32684000,183755000
2018,10,11500593,화곡8동,2592822,6,1161940000,372961667,33000667,9877333,117181000,671000,77248667,50606667,69660000,80009000,350724000
2018,10,11500570,화곡4동,2482374,6,1079963667,210007333,29119333,77986000,56221667,199575667,39712000,77128333,83514000,61453333,245246000
2018,10,11500550,화곡2동,2475450,6,491768000,123094333,8924667,53968667,51977333,80164333,32007667,12612000,37480667,9194333,82344000
2018,10,11500540,화곡1동,2608991,6,2957690000,682936667,104805000,35135333,412819667,83318000,43522000,330109333,278433000,124931333,861679667
2018,10,11500520,등촌1동,3500941,7,5307221000,178664667,33496667,66534333,376963333,519218333,95233000,65962000,3491360000,66227333,413561333
2018,10,11470680,신정7동,4162404,8,950671667,387536667,6722000,1253333,72228000,84007333,138745333,13657333,43719333,20462667,182339667
2018,10,11470670,신정6동,5626744,9,801901667,176480667,9828333,0,46024667,46561333,363980667,10466000,36328333,12786667,99445000
2018,10,11470640,신정3동,3290614,7,1200276333,336251667,38433333,78617667,308708000,25533667,139068333,32737000,60512000,41675667,138739000
2018,10,11470510,목1동,5831059,9,62119837667,1236240000,46566333,30769333,1237253333,533787667,586352333,115929000,56462444333,469044333,1401451000
2018,10,11440740,상암동,4375860,8,8716891000,435160000,57118667,4872333,285150000,30900333,717645333,62100000,5840861333,153806333,1129276667
2018,10,11440710,연남동,3074384,7,2002781333,428068000,76619333,51291000,29449333,10016667,77168000,111179667,58717333,33988667,1126283333
2018,10,11440700,망원2동,3070818,7,882308000,317493667,15446000,11112667,52313667,5019667,45539333,43772000,98095667,19302667,274212667
2018,10,11440630,신수동,4157697,8,780389667,186466333,4349333,33883000,241556667,20107333,47101667,18061667,48121667,10213333,170528667
